From,To,Weight
2109340353,2640262912,1
2471563195,2086411404,1
2677833266,2471563195,1
2471563195,2227885658,1
2677833266,2086411404,1
2227885658,2086411404,1
2677833266,2227885658,1
365937579,2704764064,1
208210307,2704764064,1
208210307,365937579,1
2319627919,1228734760,1
2142639622,1228734760,1
2319627919,2142639622,1
2426582890,1473001231,1
2613715325,2426582890,1
2432598075,2426582890,1
2613715325,1473001231,1
2432598075,1473001231,1
2613715325,2432598075,1
1871694298,2159175880,1
2761567690,2111221127,1
2143538088,2111221127,1
2763386781,2111221127,1
2761567690,2143538088,1
2763386781,2761567690,1
2763386781,2143538088,1
2141050572,2105240175,1
2974983947,2105240175,1
2974983947,2141050572,1
2643135980,2632175057,1
2643135980,2112361515,1
2643135980,2572162532,1
2632175057,2112361515,1
2632175057,2572162532,1
2572162532,2112361515,1
2143760913,2115797375,1
2923155982,2115797375,1
2311094942,2115797375,1
2923155982,2143760913,1
2311094942,2143760913,1
2923155982,2311094942,1
2140500788,2027592386,1
2088763121,2027592386,1
2326498942,2027592386,1
2027592386,1993113712,1
2140500788,2088763121,1
2326498942,2140500788,1
2140500788,1993113712,1
2326498942,2088763121,1
2088763121,1993113712,1
2326498942,1993113712,1
2561250121,2678509232,1
2150916714,2678509232,1
2150916714,2561250121,1
2711949469,2291439195,1
2711949469,1228687610,1
2711949469,22571037,1
2711949469,2037199159,1
2291439195,1228687610,1
2291439195,22571037,1
2291439195,2037199159,1
1228687610,22571037,1
2037199159,1228687610,1
2037199159,22571037,1
2824195005,2464684916,2
2971549131,2464684916,1
2464684916,2141577426,1
2464684916,2150274371,2
2971549131,2824195005,1
2824195005,2141577426,1
2824195005,2150274371,1
2824195005,2607864844,2
2971549131,2141577426,1
2971549131,2150274371,1
2971549131,2607864844,1
2150274371,2141577426,1
2607864844,2141577426,1
2607864844,2150274371,2
2112003374,2132775078,1
2614712649,733363577,1
2618987481,2614712649,1
2614712649,1867230557,1
2660402049,2614712649,1
2614712649,1682357100,1
2618987481,733363577,2
1867230557,733363577,1
2660402049,733363577,1
1682357100,733363577,2
2618987481,1867230557,1
2660402049,2618987481,1
2618987481,1682357100,1
2660402049,1867230557,1
1867230557,1682357100,1
2660402049,1682357100,1
2761302803,2096735434,1
2096735434,1903705225,1
2115838182,2315496867,1
2108339900,2588863623,1
2091283869,2588863623,1
2091283869,2108339900,1
2592320091,2555304989,1
2592320091,2422946556,1
3038031530,2592320091,1
2555304989,2422946556,1
3038031530,2555304989,1
3038031530,2422946556,1
2421381763,2251484588,1
2421381763,1687740347,1
2442507087,2421381763,1
2807128139,2421381763,1
2421381763,2137398316,1
2251484588,1687740347,1
2442507087,2251484588,1
2807128139,2251484588,1
2251484588,2137398316,1
2442507087,1687740347,1
2807128139,1687740347,1
2137398316,1687740347,1
2807128139,2442507087,1
2442507087,2137398316,1
2807128139,2137398316,1
2612475081,2128649795,1
2128649795,2112614877,1
2612475081,2112614877,1
2892676761,2008181116,1
2038474249,2008181116,1
2892676761,2038474249,1
2749366060,2004603294,1
2127608428,2004603294,1
2749366060,2127608428,1
2560906316,2165070568,1
2270231192,2165070568,1
2165070568,1892278452,1
2760349280,2165070568,1
2165070568,1998919651,1
2165070568,2011035657,1
2165070568,2117024527,2
2765571354,2165070568,1
2166439425,2165070568,1
2165070568,2153640679,1
2922875171,2165070568,1
3025869235,2165070568,1
2165070568,1818212282,2
2172036837,2165070568,1
2993888996,2165070568,1
2560906316,2270231192,1
2560906316,1892278452,1
2760349280,2560906316,1
2560906316,1998919651,1
2560906316,2011035657,1
2560906316,2117024527,1
2765571354,2560906316,1
2560906316,2166439425,1
2560906316,2153640679,1
2922875171,2560906316,1
3025869235,2560906316,1
2560906316,1818212282,1
2560906316,2172036837,1
2993888996,2560906316,1
2270231192,1892278452,1
2760349280,2270231192,1
2270231192,1998919651,1
2270231192,2011035657,1
2270231192,2117024527,1
2765571354,2270231192,1
2270231192,2166439425,1
2270231192,2153640679,1
2922875171,2270231192,1
3025869235,2270231192,1
2270231192,1818212282,1
2270231192,2172036837,1
2993888996,2270231192,1
2760349280,1892278452,1
1998919651,1892278452,1
2011035657,1892278452,1
2117024527,1892278452,1
2765571354,1892278452,1
2166439425,1892278452,1
2153640679,1892278452,1
2922875171,1892278452,1
3025869235,1892278452,1
1892278452,1818212282,1
2172036837,1892278452,1
2993888996,1892278452,1
2760349280,1998919651,1
2760349280,2011035657,1
2760349280,2117024527,1
2765571354,2760349280,1
2760349280,2166439425,1
2760349280,2153640679,1
2922875171,2760349280,1
3025869235,2760349280,1
2760349280,1818212282,1
2760349280,2172036837,1
2993888996,2760349280,1
2011035657,1998919651,1
2117024527,1998919651,1
2765571354,1998919651,1
2166439425,1998919651,1
2153640679,1998919651,1
2922875171,1998919651,1
3025869235,1998919651,1
1998919651,1818212282,1
2172036837,1998919651,1
2993888996,1998919651,1
2117024527,2011035657,1
2765571354,2011035657,1
2166439425,2011035657,1
2153640679,2011035657,1
2922875171,2011035657,1
3025869235,2011035657,1
2011035657,1818212282,1
2172036837,2011035657,1
2993888996,2011035657,1
2765571354,2117024527,1
2166439425,2117024527,1
2153640679,2117024527,1
2922875171,2117024527,1
3025869235,2117024527,1
2172036837,2117024527,1
2993888996,2117024527,1
2765571354,2166439425,1
2765571354,2153640679,1
2922875171,2765571354,1
3025869235,2765571354,1
2765571354,1818212282,1
2765571354,2172036837,1
2993888996,2765571354,1
2166439425,2153640679,1
2922875171,2166439425,1
3025869235,2166439425,1
2166439425,1818212282,1
2172036837,2166439425,1
2993888996,2166439425,1
2922875171,2153640679,1
3025869235,2153640679,1
2153640679,1818212282,1
2172036837,2153640679,1
2993888996,2153640679,1
3025869235,2922875171,1
2922875171,1818212282,1
2922875171,2172036837,1
2993888996,2922875171,1
3025869235,1818212282,1
3025869235,2172036837,1
3025869235,2993888996,1
2172036837,1818212282,1
2993888996,1818212282,1
2993888996,2172036837,1
2787771438,2163059473,1
3037928705,2787771438,1
2787771438,2118296054,1
3037928705,2163059473,1
2163059473,2118296054,1
3037928705,2118296054,1
1828312041,2197866232,1
2892788026,2229919774,1
2892788026,2598078845,1
2892788026,2125505262,1
2598078845,2229919774,1
2229919774,2125505262,1
2598078845,2125505262,1
2626387029,2476084537,1
2476084537,2128401943,1
2626387029,2128401943,1
2166405343,2197866232,1
2548143226,135396596,1
2548143226,2156273311,1
2548143226,2462108827,1
2156273311,135396596,1
2462108827,135396596,1
2462108827,2156273311,1
2683523411,726086688,1
2147099413,726086688,1
2683523411,2147099413,1
2106434486,2321133722,1
2463227021,1278212206,2
2463227021,2108356532,2
2463227021,2070488941,2
2463227021,2254321309,1
2463227021,338122050,2
2070488941,1278212206,2
2254321309,1278212206,1
2254321309,2108356532,1
2254321309,2070488941,1
2254321309,338122050,1
2608775380,2163899506,1
2796887735,2163899506,2
2796887735,2608775380,1
2497494605,1109976968,1
2497494605,2106434486,1
2106434486,1109976968,2
2681631671,2122163128,1
2681631671,2436913298,1
2436913298,2122163128,2
2325707473,2102713073,3
2150327202,2102713073,1
2704232507,2102713073,1
2325707473,2150327202,1
2704232507,2325707473,1
2704232507,2150327202,1
2153005407,2155708779,1
1928058022,2155708779,1
1928058022,2153005407,1
2780179027,2631796773,1
2631796773,2615303362,1
2631796773,2629017956,1
2631796773,1932616899,1
2780179027,2615303362,1
2780179027,2629017956,1
2780179027,1932616899,1
2629017956,2615303362,1
2615303362,1932616899,1
2629017956,1932616899,1
2471196079,19799136,1
2471196079,1981790849,1
2471196079,1084143855,1
2691723801,2471196079,1
1981790849,19799136,2
2691723801,19799136,1
1981790849,1084143855,2
2691723801,1981790849,1
2691723801,1084143855,1
2120440225,1834348424,1
2143385502,1834348424,1
2032824235,1834348424,1
2274977830,1834348424,1
2149136386,1834348424,1
2143385502,2120440225,1
2120440225,2032824235,1
2274977830,2120440225,1
2149136386,2120440225,1
2143385502,2032824235,1
2274977830,2143385502,1
2149136386,2143385502,1
2274977830,2032824235,1
2149136386,2032824235,1
2274977830,2149136386,1
2224413302,2491289276,1
2661814715,328935857,1
2765059440,328935857,1
2345549913,328935857,1
2765059440,2661814715,1
2661814715,2345549913,1
2765059440,2345549913,1
2277545497,2148209464,1
2277545497,2164265259,1
2433709825,2277545497,1
2318339368,2277545497,1
2277545497,1992503502,1
2277545497,593111127,1
2164265259,2148209464,1
2318339368,2148209464,1
2148209464,1992503502,1
2148209464,593111127,1
2433709825,2164265259,1
2318339368,2164265259,1
2164265259,1992503502,1
2164265259,593111127,1
2433709825,2318339368,1
2433709825,1992503502,1
2433709825,593111127,1
2318339368,1992503502,1
2318339368,593111127,1
1992503502,593111127,1
2127191600,1986175003,1
1919180085,2142778572,1
2109001387,1990770041,3
2551294665,2109001387,1
2551294665,1990770041,1
2100529083,733363577,1
2167399478,2100529083,1
2129004773,2100529083,1
2100529083,1682357100,1
2167399478,733363577,1
2129004773,733363577,1
2167399478,2129004773,1
2167399478,1682357100,1
2129004773,1682357100,1
2104452008,105618526,1
1987760431,105618526,4
1671149268,105618526,4
2104452008,1987760431,1
2800974767,2104452008,1
2104452008,1671149268,1
2800974767,1987760431,2
1987760431,1671149268,2
2800974767,1671149268,2
3014738890,2761578285,1
2523777944,2638999397,1
2289488511,2638999397,1
2289488511,2523777944,1
2100422320,2938055896,1
1687740347,2938055896,1
2785363875,1684967678,1
2785363875,2643756453,1
2643756453,1684967678,1
2441315130,228914278,1
1998889311,228914278,1
2580986868,228914278,1
2713674951,228914278,1
2441315130,1998889311,1
2580986868,2441315130,1
2713674951,2441315130,1
2497052734,2441315130,1
2580986868,1998889311,1
2713674951,1998889311,1
2497052734,1998889311,1
2713674951,2580986868,1
2580986868,2497052734,1
2713674951,2497052734,1
2444124765,2118878989,1
2610010284,2118878989,1
2610010284,2444124765,1
2344072825,1939350492,1
2433650381,2344072825,1
2433650381,1939350492,1
2787456638,2038445851,1
2787456638,2533579322,1
2787456638,2626715687,2
2787456638,1784396622,2
2533579322,2038445851,1
2626715687,2038445851,1
2038445851,1784396622,1
2626715687,2533579322,1
2533579322,1784396622,1
2626715687,1784396622,2
2442930056,2146140315,1
2442930056,2424686219,1
2442930056,2156655397,2
2442930056,2427558957,1
2148659726,2146140315,1
2424686219,2146140315,1
2156655397,2146140315,1
2427558957,2146140315,1
2424686219,2148659726,1
2156655397,2148659726,2
2427558957,2148659726,1
2424686219,2156655397,1
2427558957,2424686219,1
2427558957,2156655397,1
2441098116,2157836983,1
2157836983,2002028570,2
2157836983,2114084484,2
2157836983,1932690198,2
2441098116,2002028570,1
2441098116,2114084484,1
2441098116,1932690198,1
2114084484,2002028570,2
2002028570,1932690198,2
2114084484,1932690198,2
2163872787,2149732714,1
2425207129,2163872787,1
2163872787,2128275581,1
2425207129,2149732714,1
2149732714,2128275581,1
2425207129,2128275581,1
2264177469,2102977337,2
2264177469,2042736415,2
2264177469,2164397378,1
2264177469,256526559,1
2264177469,2141521434,1
2264177469,2104259445,1
2264177469,2261170328,1
2102977337,2042736415,2
2164397378,2102977337,1
2102977337,256526559,1
2141521434,2102977337,1
2104259445,2102977337,1
2261170328,2102977337,1
2164397378,2042736415,1
2042736415,256526559,1
2141521434,2042736415,1
2104259445,2042736415,1
2261170328,2042736415,1
2164397378,256526559,1
2164397378,2141521434,1
2164397378,2104259445,1
2261170328,2164397378,1
2141521434,256526559,1
2104259445,256526559,1
2261170328,256526559,1
2141521434,2104259445,1
2261170328,2141521434,1
2261170328,2104259445,1
2105949172,1838399359,3
1838399359,1827686451,2
2866551908,1838399359,1
2105949172,1827686451,2
2866551908,2105949172,1
2866551908,1827686451,1
2697232265,2041284275,1
2697232265,2501103616,1
2501103616,2041284275,1
2779998292,2107088595,1
2901995409,1990823774,1
2902259750,1990823774,1
2902342422,1990823774,1
2257262862,1990823774,1
1990823774,1682357100,1
2902259750,2901995409,1
2902342422,2901995409,1
2901995409,2257262862,1
2901995409,1682357100,1
2902342422,2902259750,1
2902259750,2257262862,1
2902259750,1682357100,1
2902342422,2257262862,1
2902342422,1682357100,1
2257262862,1682357100,1
2578817251,2117445508,1
2578817251,2105949172,1
2578817251,203754079,1
2542806484,2143106316,1
3009254781,2143106316,1
2751339783,2542806484,1
3009254781,2751339783,1
3009254781,2542806484,1
2035735888,1973171319,1
2054934201,2035735888,2
2720776140,2035735888,1
2166598558,2035735888,1
2613838795,2035735888,1
2054934201,1973171319,1
2720776140,1973171319,1
2166598558,1973171319,1
2613838795,1973171319,1
2720776140,2054934201,1
2166598558,2054934201,1
2613838795,2054934201,1
2720776140,2166598558,1
2720776140,2613838795,1
2613838795,2166598558,1
2159070809,2112003374,2
2303099595,2112003374,1
2112003374,1893617190,2
2284880035,2112003374,1
2160834184,2112003374,2
2303099595,2159070809,1
2159070809,1893617190,2
2284880035,2159070809,1
2160834184,2159070809,3
2303099595,1893617190,3
2303099595,2284880035,1
2303099595,2160834184,1
2284880035,1893617190,1
2160834184,1893617190,2
2284880035,2160834184,1
2069664504,2787335129,1
2699526824,2787066970,1
2674204320,2635582016,1
2635582016,2122394294,1
2635582016,2102771920,1
2635582016,2579640582,1
2566429515,2787990555,1
2123021601,2787990555,1
2123021601,2566429515,1
3000027422,2134508551,1
3000027422,2189498380,1
3000027422,1412482516,1
2189498380,2134508551,1
2134508551,2082728927,1
2134508551,1412482516,1
2189498380,2082728927,1
2189498380,1412482516,1
2082728927,1412482516,1
1218125420,1985504651,1
2308607895,1995996911,2
2786175171,2308607895,3
2308607895,286313202,3
2432598075,2308607895,2
2786175171,1995996911,2
1995996911,286313202,2
2432598075,1995996911,2
2786175171,286313202,3
2786175171,2432598075,2
2432598075,286313202,2
2636428219,2585101682,1
2636428219,2325426408,1
2636428219,79900404,1
2736833893,2636428219,1
2636428219,2305570983,1
2636428219,2426227242,1
2636428219,2107163867,1
2559595839,679087163,1
2559595839,2558763856,1
2629445639,2559595839,1
2595961065,2559595839,1
2559595839,2332580778,1
2559595839,2341906250,1
2601433099,2559595839,1
2558763856,679087163,1
2629445639,679087163,1
2595961065,679087163,1
2332580778,679087163,1
2341906250,679087163,1
2601433099,679087163,1
2629445639,2558763856,1
2595961065,2558763856,1
2558763856,2332580778,1
2558763856,2341906250,1
2601433099,2558763856,1
2629445639,2595961065,1
2629445639,2332580778,1
2629445639,2341906250,1
2629445639,2601433099,1
2595961065,2332580778,1
2595961065,2341906250,1
2601433099,2595961065,1
2341906250,2332580778,1
2601433099,2332580778,1
2601433099,2341906250,1
2108883516,2615814378,1
2026421737,2615814378,1
2286246748,2141247815,1
2141247815,1869835571,1
3032540844,2141247815,1
2713128015,2141247815,1
2699963653,2141247815,1
2145880232,2141247815,1
2286246748,1869835571,1
2699963653,2286246748,1
3032540844,1869835571,1
2713128015,1869835571,1
2699963653,1869835571,1
2145880232,1869835571,1
3032540844,2699963653,1
2713128015,2699963653,1
2699963653,2145880232,1
2116853058,1644289319,1
2025418038,1644289319,1
2116853058,2025418038,4
2224351656,2095851996,1
2468792964,2224351656,1
2607571336,2224351656,1
2468792964,2095851996,1
2607571336,2095851996,1
2607571336,2468792964,1
2312551321,2113519678,1
2423759648,2113519678,1
2113519678,277345242,1
2307837668,2113519678,1
2262483054,2113519678,1
2273809103,2113519678,1
2423759648,2312551321,1
2312551321,277345242,1
2312551321,2307837668,1
2312551321,2262483054,1
2423759648,277345242,1
2423759648,2307837668,1
2423759648,2262483054,1
2423759648,2273809103,1
2307837668,277345242,1
2262483054,277345242,1
2273809103,277345242,1
2307837668,2262483054,1
2307837668,2273809103,1
2273809103,2262483054,1
3016540093,2076224165,1
2076224165,1942788524,1
2134860957,2076224165,1
3016540093,1942788524,1
3016540093,2186021555,1
3016540093,2134860957,1
2186021555,1942788524,1
2134860957,1942788524,1
2186021555,2134860957,1
261064197,2892687918,1
2603794321,2136031379,1
2170650002,2136031379,1
2319079372,2136031379,1
2603794321,2170650002,1
2603794321,2319079372,1
2319079372,2170650002,1
3037354278,2779857536,1
2779857536,2126067833,1
2779857536,2043550855,1
2779857536,1924633184,1
2961512832,2779857536,1
2779857536,2597464955,1
3037354278,1924633184,1
2126067833,1924633184,1
2043550855,1924633184,1
2961512832,1924633184,1
2597464955,1924633184,1
2142294029,2022769202,1
2142294029,1838224178,1
2616732564,2142294029,1
2022769202,1838224178,1
2616732564,2022769202,1
2616732564,1838224178,1
2576995707,2102713073,2
2576995707,2148733342,1
2576995707,2224110919,1
2148733342,2102713073,1
2224110919,2102713073,1
2224110919,2148733342,1
719619959,2057710146,1
3016540093,2464684916,1
2464684916,2098375403,2
2464684916,2162849355,1
3016540093,2098375403,1
3016540093,2607864844,1
3016540093,2150274371,1
3016540093,2110005884,1
3016540093,2162849355,1
